time	room_temp	room_humid	temp	humid	press	weather	wat	steps	cal	behavior_id
1002	10.2	0.335607321	7.2	0.435607321	1017	sunny				1
1003	10.2	0.336439268	7.2	0.436439268	1017	sunny				1
1004	10.1	0.337271215	7.1	0.437271215	1017	sunny				1
1005	10.1	0.338103161	7.1	0.438103161	1017	sunny				1
1006	10	0.338935108	7	0.438935108	1017	sunny				1
1007	9.9	0.339767055	6.9	0.439767055	1017	sunny				1
1008	9.8	0.340599002	6.8	0.440599002	1017	sunny				1
1009	9.8	0.341430948	6.8	0.441430948	1017	sunny				1
1010	9.8	0.342262895	6.8	0.442262895	1017	sunny				1
1011	9.7	0.343094842	6.7	0.443094842	1017	sunny				1
1012	9.7	0.343926789	6.7	0.443926789	1017	sunny				1
1013	9.7	0.344758735	6.7	0.444758735	1017	sunny				1
1014	9.6	0.345590682	6.6	0.445590682	1017	sunny				1
1015	9.6	0.346422629	6.6	0.446422629	1017	sunny				1
1016	9.6	0.347254576	6.6	0.447254576	1017	sunny				1
1017	9.5	0.348086522	6.5	0.448086522	1017	sunny				1
1018	9.5	0.348918469	6.5	0.448918469	1017	sunny				1
1019	9.5	0.349750416	6.5	0.449750416	1017	sunny				1
1020	9.5	0.350582363	6.5	0.450582363	1017	sunny				27
1021	9.5	0.351414309	6.5	0.451414309	1017	sunny				17
1022	9.4	0.352246256	6.4	0.452246256	1017	sunny				17
1023	9.3	0.353078203	6.3	0.453078203	1017	sunny				17
1024	9.2	0.35391015	6.2	0.45391015	1017	sunny				9
1025	9	0.354742097	6	0.454742097	1017	sunny				9
1026	9	0.355574043	6	0.455574043	1017	sunny				9
1027	9	0.35640599	6	0.45640599	1017	sunny				9
1028	9	0.357237937	6	0.457237937	1017	sunny				9
1029	8.8	0.358069884	5.8	0.458069884	1017	sunny				9
1030	8.8	0.35890183	5.8	0.45890183	1017	sunny				9
1031	8.7	0.359733777	5.7	0.459733777	1017	sunny				9
1032	8.7	0.360565724	5.7	0.460565724	1017	sunny				9
1033	8.7	0.361397671	5.7	0.461397671	1017	sunny				9
1034	8.6	0.362229617	5.6	0.462229617	1017	sunny				9
1035	8.6	0.363061564	5.6	0.463061564	1017	sunny				9
1036	8.5	0.363893511	5.5	0.463893511	1017	sunny				9
1037	8.5	0.364725458	5.5	0.464725458	1017	sunny				9
1038	8.2	0.365557404	5.2	0.465557404	1017	sunny				9
1039	8.2	0.366389351	5.2	0.466389351	1017	sunny				9
1040	8	0.367221298	5	0.467221298	1017	sunny				9
1041	8	0.368053245	5	0.468053245	1017	sunny				9
1042	8	0.368885191	5	0.468885191	1017	sunny				9
1043	8	0.369717138	5	0.469717138	1017	sunny				9
1044	8	0.370549085	5	0.470549085	1017	sunny				6
1045	8	0.371381032	5	0.471381032	1017	sunny				6
1046	7.8	0.372212978	4.8	0.472212978	1017	sunny				6
1047	7.8	0.373044925	4.8	0.473044925	1017	sunny				6
1048	7.8	0.373876872	4.8	0.473876872	1017	sunny				6
1049	7.6	0.374708819	4.6	0.474708819	1017	sunny				6
1050	7.6	0.375540765	4.6	0.475540765	1017	sunny				6
1051	7.6	0.376372712	4.6	0.476372712	1017	sunny				6
1052	7.6	0.377204659	4.6	0.477204659	1017	sunny				6
1053	7.6	0.378036606	4.6	0.478036606	1017	sunny				6
1054	7.6	0.378868552	4.6	0.478868552	1017	sunny				6
1055	7.6	0.379700499	4.6	0.479700499	1017	sunny				6
1056	7.6	0.380532446	4.6	0.480532446	1017	sunny				6
1057	7.6	0.381364393	4.6	0.481364393	1017	sunny				6
1058	7.4	0.382196339	4.4	0.482196339	1017	sunny				6
1059	7.4	0.383028286	4.4	0.483028286	1017	sunny				6
1060	7.4	0.383860233	4.4	0.483860233	1017	sunny				6
1061	7.2	0.38469218	4.2	0.48469218	1017	sunny				6
1062	7.2	0.385524126	4.2	0.485524126	1017	sunny				6
1063	7.2	0.386356073	4.2	0.486356073	1017	sunny				6
1064	7.2	0.38718802	4.2	0.48718802	1017	sunny				6
1065	7.2	0.388019967	4.2	0.488019967	1017	sunny				6
1066	7.2	0.388851913	4.2	0.488851913	1017	sunny				6
1067	7.2	0.38968386	4.2	0.48968386	1017	sunny				6
1068	7	0.390515807	4	0.490515807	1017	sunny				6
1069	6.9	0.391347754	3.9	0.491347754	1017	sunny				6
1070	6.9	0.3921797	3.9	0.4921797	1017	sunny				6
1071	6.9	0.393011647	3.9	0.493011647	1017	sunny				6
1072	6.9	0.393843594	3.9	0.493843594	1017	sunny				6
1073	6.9	0.394675541	3.9	0.494675541	1017	sunny				6
1074	6.9	0.395507488	3.9	0.495507488	1017	sunny				6
1075	6.9	0.396339434	3.9	0.496339434	1017	sunny				13
1076	6.8	0.397171381	3.8	0.497171381	1017	sunny				13
1077	6.8	0.398003328	3.8	0.498003328	1017	sunny				13
1078	6.8	0.398835275	3.8	0.498835275	1017	sunny				13
1079	6.8	0.399667221	3.8	0.499667221	1017	sunny				13
1080	6.8	0.400499168	3.8	0.500499168	1017	sunny				13
1081	6.8	0.401331115	3.8	0.501331115	1017	sunny				13
1082	6.7	0.402163062	3.7	0.502163062	1017	sunny				13
1083	6.7	0.402995008	3.7	0.502995008	1017	sunny				13
1084	6.7	0.403826955	3.7	0.503826955	1017	sunny				13
1085	6.7	0.404658902	3.7	0.504658902	1017	sunny				10
1086	6.7	0.405490849	3.7	0.505490849	1017	sunny				10
1087	6.7	0.406322795	3.7	0.506322795	1017	sunny				10
1088	6.5	0.407154742	3.5	0.507154742	1017	sunny				10
1089	6.3	0.407986689	3.3	0.507986689	1017	sunny				10
1090	6.3	0.408818636	3.3	0.508818636	1017	sunny				10
1091	6.2	0.409650582	3.2	0.509650582	1017	sunny				10
1092	6.1	0.410482529	3.1	0.510482529	1017	sunny				10
1093	6.1	0.411314476	3.1	0.511314476	1017	sunny				10
1094	6	0.412146423	3	0.512146423	1017	sunny				10
1095	6	0.412978369	3	0.512978369	1017	sunny				10
1096	6	0.413810316	3	0.513810316	1017	sunny				10
1097	6	0.414642263	3	0.514642263	1017	sunny				10
1098	6	0.41547421	3	0.51547421	1017	sunny				10
1099	6	0.416306156	3	0.516306156	1017	sunny				10
1100	6	0.417138103	3	0.517138103	1017	sunny				10
1101	6	0.41797005	3	0.51797005	1017	sunny				10
1102	6	0.418801997	3	0.518801997	1017	sunny				10
1103	5.9	0.419633943	2.9	0.519633943	1017	sunny				10
1104	5.9	0.42046589	2.9	0.52046589	1017	sunny				10
1105	5.9	0.421297837	2.9	0.521297837	1017	sunny				10
1106	5.9	0.422129784	2.9	0.522129784	1017	sunny				10
1107	5.9	0.42296173	2.9	0.52296173	1017	sunny				10
1108	5.9	0.423793677	2.9	0.523793677	1017	sunny				10
1109	5.9	0.424625624	2.9	0.524625624	1017	sunny				10
1110	5.9	0.425457571	2.9	0.525457571	1017	sunny				10
1111	5.8	0.426289517	2.8	0.526289517	1017	sunny				10
1112	5.8	0.427121464	2.8	0.527121464	1017	sunny				10
1113	5.8	0.427953411	2.8	0.527953411	1017	sunny				10
1114	5.8	0.428785358	2.8	0.528785358	1017	sunny				10
1115	5.8	0.429617304	2.8	0.529617304	1017	sunny				10
1116	5.8	0.430449251	2.8	0.530449251	1017	sunny				10
1117	5.8	0.431281198	2.8	0.531281198	1017	sunny				10
1118	5.8	0.432113145	2.8	0.532113145	1017	sunny				10
1119	5.8	0.432945092	2.8	0.532945092	1017	sunny				10
1120	5.8	0.433777038	2.8	0.533777038	1017	sunny				10
1121	5.8	0.434608985	2.8	0.534608985	1017	sunny				10
1122	5.8	0.435440932	2.8	0.535440932	1017	sunny				10
1123	5.7	0.436272879	2.7	0.536272879	1017	sunny				10
1124	5.7	0.437104825	2.7	0.537104825	1017	sunny				10
1125	5.7	0.437936772	2.7	0.537936772	1017	sunny				10
1126	5.7	0.438768719	2.7	0.538768719	1017	sunny				10
1127	5.7	0.439600666	2.7	0.539600666	1017	sunny				10
1128	5.7	0.440432612	2.7	0.540432612	1017	sunny				10
1129	5.6	0.441264559	2.6	0.541264559	1017	sunny				10
1130	5.6	0.442096506	2.6	0.542096506	1017	sunny				10
1131	5.6	0.442928453	2.6	0.542928453	1017	sunny				10
1132	5.6	0.443760399	2.6	0.543760399	1017	sunny				10
1133	5.5	0.444592346	2.5	0.544592346	1017	sunny				10
1134	5.5	0.445424293	2.5	0.545424293	1017	sunny				10
1135	5.5	0.44625624	2.5	0.54625624	1017	sunny				10
1136	5.5	0.447088186	2.5	0.547088186	1017	sunny				10
1137	5.4	0.447920133	2.4	0.547920133	1017	sunny				10
1138	5.4	0.44875208	2.4	0.54875208	1017	sunny				10
1139	5.4	0.449584027	2.4	0.549584027	1017	sunny				10
1140	5.4	0.450415973	2.4	0.550415973	1017	sunny				10
1141	5.4	0.45124792	2.4	0.55124792	1017	cloudy				10
1142	5.4	0.452079867	2.4	0.552079867	1017	cloudy				10
1143	5.4	0.452911814	2.4	0.552911814	1017	cloudy				10
1144	5.4	0.45374376	2.4	0.55374376	1017	cloudy				10
1145	5.4	0.454575707	2.4	0.554575707	1017	cloudy				10
1146	5.3	0.455407654	2.3	0.555407654	1017	cloudy				10
1147	5.3	0.456239601	2.3	0.556239601	1017	cloudy				10
1148	5.3	0.457071547	2.3	0.557071547	1017	cloudy				10
1149	5.2	0.457903494	2.2	0.557903494	1017	cloudy				10
1150	5.2	0.458735441	2.2	0.558735441	1017	cloudy				10
1151	5.2	0.459567388	2.2	0.559567388	1017	cloudy				10
1152	5.2	0.460399334	2.2	0.560399334	1017	cloudy				10
1153	5.2	0.461231281	2.2	0.561231281	1017	cloudy				10
1154	5.1	0.462063228	2.1	0.562063228	1017	cloudy				10
1155	5.1	0.462895175	2.1	0.562895175	1017	cloudy				24
1156	5.1	0.463727121	2.1	0.563727121	1017	cloudy				24
1157	5.1	0.464559068	2.1	0.564559068	1017	cloudy				24
1158	5.1	0.465391015	2.1	0.565391015	1017	cloudy				24
1159	5.1	0.466222962	2.1	0.566222962	1017	cloudy				24
1160	5.1	0.467054908	2.1	0.567054908	1017	cloudy				24
1161	5	0.467886855	2	0.567886855	1017	cloudy				24
1162	5	0.468718802	2	0.568718802	1017	cloudy				24
1163	5	0.469550749	2	0.569550749	1017	cloudy				24
1164	5	0.470382696	2	0.570382696	1017	cloudy				24
1165	5	0.471214642	2	0.571214642	1017	cloudy				24
1166	4.9	0.472046589	1.9	0.572046589	1017	cloudy				24
1167	4.9	0.472878536	1.9	0.572878536	1017	cloudy				24
1168	4.9	0.473710483	1.9	0.573710483	1017	cloudy				24
1169	4.9	0.474542429	1.9	0.574542429	1017	cloudy				24
1170	4.8	0.475374376	1.8	0.575374376	1017	cloudy				20
1171	4.8	0.476206323	1.8	0.576206323	1017	cloudy				20
1172	4.8	0.47703827	1.8	0.57703827	1017	cloudy				20
1173	4.8	0.477870216	1.8	0.577870216	1017	cloudy				20
1174	4.8	0.478702163	1.8	0.578702163	1017	cloudy				20
1175	4.8	0.47953411	1.8	0.57953411	1017	cloudy				20
1176	4.8	0.480366057	1.8	0.580366057	1017	cloudy				20
1177	4.8	0.481198003	1.8	0.581198003	1017	cloudy				20
1178	4.8	0.48202995	1.8	0.58202995	1017	cloudy				20
1179	4.8	0.482861897	1.8	0.582861897	1017	cloudy				20
1180	4.7	0.483693844	1.7	0.583693844	1017	cloudy				20
1181	4.7	0.48452579	1.7	0.58452579	1017	cloudy				20
1182	4.7	0.485357737	1.7	0.585357737	1017	cloudy				20
1183	4.7	0.486189684	1.7	0.586189684	1017	cloudy				20
1184	4.7	0.487021631	1.7	0.587021631	1017	cloudy				20
1185	4.7	0.487853577	1.7	0.587853577	1017	cloudy				20
1186	4.7	0.488685524	1.7	0.588685524	1017	cloudy				20
1187	4.6	0.489517471	1.6	0.589517471	1017	cloudy				20
1188	4.6	0.490349418	1.6	0.590349418	1017	cloudy				20
1189	4.6	0.491181364	1.6	0.591181364	1017	cloudy				20
1190	4.6	0.492013311	1.6	0.592013311	1017	cloudy				20
1191	4.6	0.492845258	1.6	0.592845258	1017	cloudy				20
1192	4.6	0.493677205	1.6	0.593677205	1017	cloudy				20
1193	4.6	0.494509151	1.6	0.594509151	1017	cloudy				20
1194	4.6	0.495341098	1.6	0.595341098	1017	cloudy				20
1195	4.6	0.496173045	1.6	0.596173045	1017	cloudy				20
1196	4.6	0.497004992	1.6	0.597004992	1017	cloudy				20
1197	4.6	0.497836938	1.6	0.597836938	1017	cloudy				20
1198	4.6	0.498668885	1.6	0.598668885	1017	cloudy				20
1199	4.6	0.499500832	1.6	0.599500832	1017	cloudy				20
1200	4.6	0.500332779	1.6	0.600332779	1017	cloudy				20
1201	4.6	0.501164725	1.6	0.601164725	1017	cloudy				20
1202	4.5	0.501996672	1.5	0.601996672	1017	cloudy				20
1203	4.5	0.502828619	1.5	0.602828619	1017	cloudy				20
1204	4.5	0.503660566	1.5	0.603660566	1017	cloudy				20
1205	4.5	0.504492512	1.5	0.604492512	1017	cloudy				20
1206	4.5	0.505324459	1.5	0.605324459	1017	cloudy				20
1207	4.5	0.506156406	1.5	0.606156406	1017	cloudy				20
1208	4.5	0.506988353	1.5	0.606988353	1017	cloudy				20
1209	4.5	0.5078203	1.5	0.6078203	1017	cloudy				20
1210	4.5	0.508652246	1.5	0.608652246	1017	cloudy				20
1211	4.5	0.509484193	1.5	0.609484193	1017	cloudy				20
1212	4.5	0.51031614	1.5	0.61031614	1017	cloudy				20
1213	4.5	0.511148087	1.5	0.611148087	1017	cloudy				20
1214	4.5	0.511980033	1.5	0.611980033	1017	cloudy				20
1215	4.5	0.51281198	1.5	0.61281198	1017	cloudy				20
1216	4.5	0.513643927	1.5	0.613643927	1017	cloudy				20
1217	4.5	0.514475874	1.5	0.614475874	1017	cloudy				20
1218	4.5	0.51530782	1.5	0.61530782	1017	cloudy				20
1219	4.5	0.516139767	1.5	0.616139767	1017	cloudy				20
1220	4.5	0.516971714	1.5	0.616971714	1017	cloudy				20
1221	4.5	0.517803661	1.5	0.617803661	1017	cloudy				20
1222	4.5	0.518635607	1.5	0.618635607	1017	cloudy				20
1223	4.5	0.519467554	1.5	0.619467554	1017	cloudy				20
1224	4.5	0.520299501	1.5	0.620299501	1017	cloudy				20
1225	4.5	0.521131448	1.5	0.621131448	1017	cloudy				20
1226	4.5	0.521963394	1.5	0.621963394	1017	cloudy				20
1227	4.5	0.522795341	1.5	0.622795341	1017	cloudy				20
1228	4.5	0.523627288	1.5	0.623627288	1017	cloudy				20
1229	4.5	0.524459235	1.5	0.624459235	1017	cloudy				20
1230	4.5	0.525291181	1.5	0.625291181	1017	cloudy				19
1231	4.5	0.526123128	1.5	0.626123128	1017	cloudy				19
1232	4.5	0.526955075	1.5	0.626955075	1017	cloudy				19
1233	4.5	0.527787022	1.5	0.627787022	1017	cloudy				19
1234	4.4	0.528618968	1.4	0.628618968	1017	cloudy				19
1235	4.35	0.529450915	1.35	0.629450915	1017	cloudy				19
1236	4.3	0.530282862	1.3	0.630282862	1017	cloudy				19
1237	4.3	0.531114809	1.3	0.631114809	1017	cloudy				19
1238	4.3	0.531946755	1.3	0.631946755	1017	cloudy				19
1239	4.3	0.532778702	1.3	0.632778702	1017	cloudy				19
1240	4.3	0.533610649	1.3	0.633610649	1017	cloudy				19
1241	4.3	0.534442596	1.3	0.634442596	1017	cloudy				19
1242	4.2	0.535274542	1.2	0.635274542	1017	cloudy				19
1243	4.2	0.536106489	1.2	0.636106489	1017	cloudy				19
1244	4.2	0.536938436	1.2	0.636938436	1017	cloudy				19
1245	4.2	0.537770383	1.2	0.637770383	1017	cloudy				19
1246	4.2	0.538602329	1.2	0.638602329	1017	cloudy				19
1247	4.11	0.539434276	1.11	0.639434276	1017	cloudy				19
1248	4.1	0.540266223	1.1	0.640266223	1017	cloudy				19
1249	4.09	0.54109817	1.09	0.64109817	1017	cloudy				19
1250	4.09	0.541930116	1.09	0.641930116	1017	cloudy				19
1251	4.08	0.542762063	1.08	0.642762063	1017	cloudy				19
1252	4.08	0.54359401	1.08	0.64359401	1017	cloudy				19
1253	4	0.544425957	1	0.644425957	1017	cloudy				19
1254	4	0.545257903	1	0.645257903	1017	cloudy				19
1255	4	0.54608985	1	0.64608985	1017	cloudy				19
1256	4	0.546921797	1	0.646921797	1017	cloudy				19
1257	4	0.547753744	1	0.647753744	1017	cloudy				19
1258	4	0.548585691	1	0.648585691	1017	cloudy				19
1259	4	0.549417637	1	0.649417637	1017	cloudy				19
1260	4	0.550249584	1	0.650249584	1017	cloudy				19
1261	4	0.551081531	1	0.651081531	1017	cloudy				19
1262	4	0.551913478	1	0.651913478	1017	cloudy				19
1263	4	0.552745424	1	0.652745424	1017	cloudy				19
1264	4	0.553577371	1	0.653577371	1017	cloudy				19
1265	4	0.554409318	1	0.654409318	1017	cloudy				19
1266	4	0.555241265	1	0.655241265	1017	cloudy				19
1267	4	0.556073211	1	0.656073211	1017	cloudy				19
1268	4	0.556905158	1	0.656905158	1017	cloudy				19
1269	4	0.557737105	1	0.657737105	1017	cloudy				19
1270	4	0.558569052	1	0.658569052	1017	cloudy				19
1271	4	0.559400998	1	0.659400998	1017	cloudy				19
1272	4	0.560232945	1	0.660232945	1017	cloudy				19
1273	4	0.561064892	1	0.661064892	1017	cloudy				19
1274	4	0.561896839	1	0.661896839	1017	cloudy				19
1275	4	0.562728785	1	0.662728785	1017	cloudy				19
1276	4	0.563560732	1	0.663560732	1017	cloudy				19
1277	4	0.564392679	1	0.664392679	1017	cloudy				19
1278	4	0.565224626	1	0.665224626	1017	cloudy				19
1279	4	0.566056572	1	0.666056572	1017	cloudy				19
1280	4	0.566888519	1	0.666888519	1017	cloudy				19
1281	4	0.567720466	1	0.667720466	1017	cloudy				19
1282	4	0.568552413	1	0.668552413	1017	cloudy				19
1283	3.9	0.569384359	0.9	0.669384359	1017	cloudy				19
1284	3.9	0.570216306	0.9	0.670216306	1017	cloudy				19
1285	3.9	0.571048253	0.9	0.671048253	1017	cloudy				19
1286	3.9	0.5718802	0.9	0.6718802	1017	cloudy				19
1287	3.9	0.572712146	0.9	0.672712146	1017	cloudy				19
1288	3.9	0.573544093	0.9	0.673544093	1017	cloudy				19
1289	3.9	0.57437604	0.9	0.67437604	1017	cloudy				19
1290	3.9	0.575207987	0.9	0.675207987	1017	cloudy				1
1291	3.9	0.576039933	0.9	0.676039933	1017	cloudy				1
1292	3.9	0.57687188	0.9	0.67687188	1017	cloudy				1
1293	3.9	0.577703827	0.9	0.677703827	1017	cloudy				1
1294	3.9	0.578535774	0.9	0.678535774	1017	cloudy				1
1295	3.9	0.57936772	0.9	0.67936772	1017	cloudy				1
1296	3.9	0.580199667	0.9	0.680199667	1017	cloudy				1
1297	3.9	0.581031614	0.9	0.681031614	1017	cloudy				1
1298	3.9	0.581863561	0.9	0.681863561	1017	cloudy				1
1299	3.9	0.582695507	0.9	0.682695507	1017	cloudy				1
1300	3.9	0.583527454	0.9	0.683527454	1017	cloudy				22
1301	3.9	0.584359401	0.9	0.684359401	1017	cloudy				2
1302	3.9	0.585191348	0.9	0.685191348	1017	cloudy				2
1303	3.9	0.586023295	0.9	0.686023295	1017	cloudy				2
1304	3.9	0.586855241	0.9	0.686855241	1017	cloudy				2
1305	3.9	0.587687188	0.9	0.687687188	1017	cloudy				2
1306	3.9	0.588519135	0.9	0.688519135	1017	cloudy				2
1307	3.9	0.589351082	0.9	0.689351082	1017	cloudy				2
1308	3.9	0.590183028	0.9	0.690183028	1017	cloudy				2
1309	3.9	0.591014975	0.9	0.691014975	1017	cloudy				2
1310	3.9	0.591846922	0.9	0.691846922	1017	cloudy				2
1311	3.9	0.592678869	0.9	0.692678869	1017	cloudy				2
1312	3.9	0.593510815	0.9	0.693510815	1017	cloudy				2
1313	3.9	0.594342762	0.9	0.694342762	1017	cloudy				2
1314	3.9	0.595174709	0.9	0.695174709	1017	cloudy				2
1315	3.9	0.596006656	0.9	0.696006656	1017	cloudy				2
1316	3.9	0.596838602	0.9	0.696838602	1017	cloudy				2
1317	3.9	0.597670549	0.9	0.697670549	1017	cloudy				2
1318	3.9	0.598502496	0.9	0.698502496	1017	cloudy				2
1319	3.9	0.599334443	0.9	0.699334443	1017	cloudy				2
1320	3.9	0.600166389	0.9	0.700166389	1017	cloudy				2
1321	3.9	0.600998336	0.9	0.700998336	1017	cloudy				2
1322	3.9	0.601830283	0.9	0.701830283	1017	cloudy				2
1323	3.8	0.60266223	0.8	0.70266223	1017	cloudy				2
1324	3.8	0.603494176	0.8	0.703494176	1017	cloudy				2
1325	3.7	0.604326123	0.7	0.704326123	1017	cloudy				2
1326	3.4	0.60515807	0.4	0.70515807	1017	cloudy				2
1327	3.5	0.605990017	0.5	0.705990017	1017	cloudy				2
1328	3.4	0.606821963	0.4	0.706821963	1017	cloudy				2
1329	3.4	0.60765391	0.4	0.70765391	1017	cloudy				2
1330	3.4	0.608485857	0.4	0.708485857	1017	cloudy				2
1331	3.4	0.609317804	0.4	0.709317804	1017	cloudy				2
1332	3.4	0.61014975	0.4	0.71014975	1017	cloudy				2
1333	3.4	0.610981697	0.4	0.710981697	1017	cloudy				2
1334	3.4	0.611813644	0.4	0.711813644	1017	cloudy				2
1335	3.4	0.612645591	0.4	0.712645591	1017	cloudy				2
1336	3.4	0.613477537	0.4	0.713477537	1017	cloudy				2
1337	3.4	0.614309484	0.4	0.714309484	1017	cloudy				2
1338	3.4	0.615141431	0.4	0.715141431	1017	cloudy				2
1339	3.4	0.615973378	0.4	0.715973378	1017	cloudy				2
1340	3.4	0.616805324	0.4	0.716805324	1017	cloudy				2
1341	3.4	0.617637271	0.4	0.717637271	1017	cloudy				2
1342	3.4	0.618469218	0.4	0.718469218	1017	cloudy				2
1343	3.4	0.619301165	0.4	0.719301165	1017	cloudy				2
1344	3.4	0.620133111	0.4	0.720133111	1017	cloudy				2
1345	3.4	0.620965058	0.4	0.720965058	1017	cloudy				2
1346	3.4	0.621797005	0.4	0.721797005	1017	cloudy				2
1347	3.4	0.622628952	0.4	0.722628952	1017	cloudy				2
1348	3.4	0.623460899	0.4	0.723460899	1017	cloudy				2
1349	3.4	0.624292845	0.4	0.724292845	1017	cloudy				2
1350	3.4	0.625124792	0.4	0.725124792	1017	cloudy				2
1351	3.4	0.625956739	0.4	0.725956739	1017	cloudy				2
1352	3.4	0.626788686	0.4	0.726788686	1017	cloudy				2
1353	3.4	0.627620632	0.4	0.727620632	1017	cloudy				2
1354	3.4	0.628452579	0.4	0.728452579	1017	cloudy				2
1355	3.4	0.629284526	0.4	0.729284526	1017	cloudy				2
1356	3.4	0.630116473	0.4	0.730116473	1017	cloudy				2
1357	3.4	0.630948419	0.4	0.730948419	1017	cloudy				2
1358	3.4	0.631780366	0.4	0.731780366	1017	cloudy				2
1359	3.4	0.632612313	0.4	0.732612313	1017	cloudy				2
1360	3.4	0.63344426	0.4	0.73344426	1017	cloudy				2
1361	3.4	0.634276206	0.4	0.734276206	1017	cloudy				2
1362	3.4	0.635108153	0.4	0.735108153	1017	cloudy				2
1363	3.4	0.6359401	0.4	0.7359401	1017	cloudy				2
1364	3.4	0.636772047	0.4	0.736772047	1017	cloudy				2
1365	3.4	0.637603993	0.4	0.737603993	1017	cloudy				2
1366	3.4	0.63843594	0.4	0.73843594	1017	cloudy				2
1367	3.4	0.639267887	0.4	0.739267887	1017	cloudy				2
1368	3.4	0.640099834	0.4	0.740099834	1017	cloudy				2
1369	3.4	0.64093178	0.4	0.74093178	1017	cloudy				2
1370	3.4	0.641763727	0.4	0.741763727	1017	cloudy				2
1371	3.4	0.642595674	0.4	0.742595674	1017	cloudy				2
1372	3.4	0.643427621	0.4	0.743427621	1017	cloudy				2
1373	3.4	0.644259567	0.4	0.744259567	1017	cloudy				2
1374	3.4	0.645091514	0.4	0.745091514	1017	cloudy				2
1375	3.4	0.645923461	0.4	0.745923461	1017	cloudy				2
1376	3.4	0.646755408	0.4	0.746755408	1017	cloudy				2
1377	3.4	0.647587354	0.4	0.747587354	1017	cloudy				2
1378	3.4	0.648419301	0.4	0.748419301	1017	cloudy				2
1379	3.4	0.649251248	0.4	0.749251248	1017	cloudy				2
1380	3.4	0.650083195	0.4	0.750083195	1017	cloudy				2
1381	3.4	0.650915141	0.4	0.750915141	1017	cloudy				2
1382	3.4	0.651747088	0.4	0.751747088	1017	cloudy				2
1383	3.4	0.652579035	0.4	0.752579035	1017	cloudy				2
1384	3.4	0.653410982	0.4	0.753410982	1017	cloudy				2
1385	3.4	0.654242928	0.4	0.754242928	1017	cloudy				2
1386	3.4	0.655074875	0.4	0.755074875	1017	cloudy				2
1387	3.4	0.655906822	0.4	0.755906822	1017	cloudy				2
1388	3.4	0.656738769	0.4	0.756738769	1017	cloudy				2
1389	3.4	0.657570715	0.4	0.757570715	1017	cloudy				2
1390	3.4	0.658402662	0.4	0.758402662	1017	cloudy				2
1391	3.4	0.659234609	0.4	0.759234609	1017	cloudy				2
1392	3.4	0.660066556	0.4	0.760066556	1017	cloudy				2
1393	3.4	0.660898502	0.4	0.760898502	1017	cloudy				2
1394	3.4	0.661730449	0.4	0.761730449	1017	cloudy				2
1395	3.4	0.662562396	0.4	0.762562396	1017	cloudy				2
1396	3.4	0.663394343	0.4	0.763394343	1017	cloudy				2
1397	3.4	0.66422629	0.4	0.76422629	1017	cloudy				2
1398	3.4	0.665058236	0.4	0.765058236	1017	cloudy				2
1399	3.4	0.665890183	0.4	0.765890183	1017	cloudy				2
1400	3.4	0.66672213	0.4	0.76672213	1017	cloudy				2
1401	3.4	0.667554077	0.4	0.767554077	1017	cloudy				2
1402	3.4	0.668386023	0.4	0.768386023	1017	cloudy				2
1403	3.4	0.66921797	0.4	0.76921797	1017	cloudy				2
1404	3.4	0.670049917	0.4	0.770049917	1017	cloudy				2
1405	3.4	0.670881864	0.4	0.770881864	1017	cloudy				2
1406	3.4	0.67171381	0.4	0.77171381	1017	cloudy				2
1407	3.4	0.672545757	0.4	0.772545757	1017	cloudy				2
1408	3.4	0.673377704	0.4	0.773377704	1017	cloudy				2
1409	3.4	0.674209651	0.4	0.774209651	1017	cloudy				2
1410	3.4	0.675041597	0.4	0.775041597	1017	cloudy				2
1411	3.4	0.675873544	0.4	0.775873544	1017	cloudy				2
1412	3.4	0.676705491	0.4	0.776705491	1017	cloudy				2
1413	3.4	0.677537438	0.4	0.777537438	1017	cloudy				2
1414	3.4	0.678369384	0.4	0.778369384	1017	cloudy				2
1415	3.4	0.679201331	0.4	0.779201331	1017	cloudy				2
1416	3.4	0.680033278	0.4	0.780033278	1017	cloudy				2
1417	3.4	0.680865225	0.4	0.780865225	1017	cloudy				2
1418	3.4	0.681697171	0.4	0.781697171	1017	cloudy				2
1419	3.4	0.682529118	0.4	0.782529118	1017	cloudy				2
1420	3.4	0.683361065	0.4	0.783361065	1017	cloudy				2
1421	3.4	0.684193012	0.4	0.784193012	1017	cloudy				2
1422	3.4	0.685024958	0.4	0.785024958	1017	cloudy				2
1423	3.4	0.685856905	0.4	0.785856905	1017	cloudy				2
1424	3.4	0.686688852	0.4	0.786688852	1017	cloudy				2
1425	3.4	0.687520799	0.4	0.787520799	1017	cloudy				2
1426	3.4	0.688352745	0.4	0.788352745	1017	cloudy				2
1427	3.4	0.689184692	0.4	0.789184692	1017	cloudy				2
1428	3.4	0.690016639	0.4	0.790016639	1017	cloudy				2
1429	3.4	0.690848586	0.4	0.790848586	1017	cloudy				2
1430	3.4	0.691680532	0.4	0.791680532	1017	cloudy				2
1431	3.4	0.692512479	0.4	0.792512479	1017	cloudy				2
1432	3.4	0.693344426	0.4	0.793344426	1017	cloudy				2
1433	3.4	0.694176373	0.4	0.794176373	1017	cloudy				2
1434	3.4	0.695008319	0.4	0.795008319	1017	cloudy				2
1435	3.4	0.695840266	0.4	0.795840266	1017	cloudy				2
